fdc_id,food_code,description,wweia_category_number,wweia_category_description,state_hint,kcal_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,sodium_mg_per_100g,atwater_kcal,atwater_ratio,publication_date
2706837,27450070,Shrimp salad,3006,Seafood mixed dishes,,196,10.68,1.27,16.2,0.4,0.57,703,193.6,0.988,2022-10-28
2706458,27150230,Shrimp scampi,2404,Shellfish,,192,15.41,2.27,12.98,0.2,0.1,168,187.5,0.977,2022-10-28
2706855,27450430,"Shrimp shish kabob with vegetables, excluding potatoes",3006,Seafood mixed dishes,,83,11.23,5.74,1.59,0.8,2.37,240,82.2,0.990,2022-10-28
2706462,27150410,Shrimp teriyaki,3404,Stir-fry and soy-based sauce mixtures,,120,21.62,3.34,1.56,0,1.76,581,113.9,0.949,2022-10-28
2706567,27250450,Shrimp toast,3006,Seafood mixed dishes,,222,8.46,12.01,15.42,0.8,1.4,558,220.7,0.994,2022-10-28
2706566,27250410,Shrimp with crab stuffing,3006,Seafood mixed dishes,,174,16.39,6.16,9.01,0.3,0.33,537,171.3,0.984,2022-10-28
2706455,27150160,Shrimp with lobster sauce,3006,Seafood mixed dishes,,151,16.78,2.16,7.85,0,0.8,1031,146.4,0.970,2022-10-28
2706361,26319120,"Shrimp, baked or broiled",2404,Shellfish,,129,16.92,1.14,5.79,0,0.01,363,124.4,0.964,2022-10-28
2706365,26319160,"Shrimp, baked or broiled, coated",2404,Shellfish,,154,15.55,8.74,5.91,0.3,0.14,388,150.3,0.976,2022-10-28
2706565,27250400,"Shrimp, cake or patty",3006,Seafood mixed dishes,,218,13.93,5.26,15.34,0.3,0.66,329,214.8,0.985,2022-10-28
2706367,26319180,"Shrimp, canned",2404,Shellfish,,100,20.42,0,1.36,0,0,870,93.9,0.939,2022-10-28
2706366,26319170,"Shrimp, dried",2404,Shellfish,dried,250,51.05,0,3.4,0,0,2175,234.8,0.939,2022-10-28
2706364,26319140,"Shrimp, fried",2404,Shellfish,fried,218,12.26,12.41,12.94,0.5,0.2,434,215.1,0.987,2022-10-28
2706362,26319123,"Shrimp, grilled",2404,Shellfish,grilled,110,17.26,1.16,3.55,0,0,359,105.6,0.960,2022-10-28
2706360,26319110,"Shrimp, NFS",2404,Shellfish,,146,15.46,4.9,6.67,0.2,0.07,348,141.5,0.969,2022-10-28
2706363,26319130,"Shrimp, steamed or boiled",2404,Shellfish,,90,17.19,1.15,1.28,0,0,248,84.9,0.943,2022-10-28
2710278,91301100,Simple syrup,8806,"Jams, syrups, toppings",,184,0,45.58,0.15,0,45.68,3,183.7,0.998,2022-10-28
2710676,93301280,Singapore Sling,7506,Liquor and cocktails,,93,0.12,7.25,0.04,0.2,6.16,15,29.8,0.321,2022-10-28
2710671,93301230,Sloe gin fizz,7506,Liquor and cocktails,,66,0.03,2.22,0.01,0,1.95,16,9.1,0.138,2022-10-28
2706884,27510105,"Sloppy joe sandwich, on wheat bun",3742,Meat and BBQ sandwiches,,180,11.85,18.43,6.44,2.2,4.26,343,179.1,0.995,2022-10-28
2706883,27510100,"Sloppy joe sandwich, on white bun",3742,Meat and BBQ sandwiches,,185,11.32,19.95,6.42,1.1,4.94,360,182.9,0.988,2022-10-28
2706378,27111500,"Sloppy joe, no bun",3002,Meat mixed dishes,,140,12.06,5.48,7.63,0.7,3.81,296,138.8,0.992,2022-10-28
2710576,92513000,Slush frozen drink,7204,Fruit drinks,,28,0,7.68,0.02,0,7.68,10,30.9,1.104,2022-10-28
2710577,92513010,"Slush frozen drink, no sugar added",7106,Other diet drinks,,11,0,3.11,0.01,0,3.11,5,12.5,1.139,2022-10-28
2708100,53712000,"Snack bar, oatmeal",5402,Cereal bars,,389,6.67,75.47,6.67,4.6,31.54,367,388.6,0.999,2022-10-28
2707873,53108200,"Snack cake, chocolate",5502,Cakes and pies,,399,3.63,60.31,15.93,3.2,37.76,332,399.1,1.000,2022-10-28
2707874,53109200,"Snack cake, white",5502,Cakes and pies,,374,3.47,64.03,11.54,1,37.3,470,373.9,1.000,2022-10-28
2708213,54402200,Snack mix,5008,Pretzels/snack mix,,504,6.87,63.11,25.79,3.1,1.9,729,512.0,1.016,2022-10-28
2708291,54420220,"Snack mix, plain (Chex Mix)",5008,Pretzels/snack mix,,417,8.74,72.2,10.34,4.6,7.98,707,416.8,1.000,2022-10-28
2710323,91621000,Snow cone,5806,"Gelatins, ices, sorbets",,128,0.4,32.6,0,0,32.6,22,132.0,1.031,2022-10-28
2710324,91621050,"Snow cone, no sugar added",5806,"Gelatins, ices, sorbets",,24,0,5.92,0,0,1.52,10,23.7,0.987,2022-10-28
2709986,75231021,"Snowpeas, fresh, cooked, fat added",6420,Other vegetables and combinations,raw,66,2.83,7.62,2.85,2.6,4.04,130,67.5,1.022,2022-10-28
2709983,75231011,"Snowpeas, fresh, cooked, no added fat",6420,Other vegetables and combinations,raw,44,2.91,7.84,0.21,2.7,4.15,125,44.9,1.020,2022-10-28
2709987,75231022,"Snowpeas, frozen, cooked, fat added",6420,Other vegetables and combinations,,73,3.4,8.74,2.91,3,4.67,126,74.8,1.024,2022-10-28
2709984,75231012,"Snowpeas, frozen, cooked, no added fat",6420,Other vegetables and combinations,,52,3.49,8.99,0.38,3.1,4.81,121,53.3,1.026,2022-10-28
2709985,75231020,"Snowpeas, NS as to form, cooked",6420,Other vegetables and combinations,,66,2.83,7.62,2.85,2.6,4.04,130,67.5,1.022,2022-10-28
2709806,75127750,"Snowpeas, raw",6420,Other vegetables and combinations,raw,42,2.8,7.55,0.2,2.6,4,4,43.2,1.029,2022-10-28
2710559,92410810,"Soft drink, chocolate flavored",7202,Soft drinks,,42,0,10.7,0,0,10.7,4,42.8,1.019,2022-10-28
2710560,92410820,"Soft drink, chocolate flavored, diet",7102,Diet soft drinks,,2,0.11,0.29,0.03,0,0,8,1.9,0.935,2022-10-28
2710541,92410310,"Soft drink, cola",7202,Soft drinks,,42,0,10.36,0.25,0,9.94,3,43.7,1.040,2022-10-28
2710562,92411520,"Soft drink, cola, chocolate flavored",7202,Soft drinks,,42,0,10.36,0.25,0,9.94,3,43.7,1.040,2022-10-28
2710564,92411620,"Soft drink, cola, chocolate flavored, diet",7102,Diet soft drinks,,2,0.11,0.29,0.03,0,0,8,1.9,0.935,2022-10-28
2710543,92410340,"Soft drink, cola, decaffeinated",7202,Soft drinks,,41,0,10.58,0,0,10.58,4,42.3,1.032,2022-10-28
2710544,92410350,"Soft drink, cola, decaffeinated, diet",7102,Diet soft drinks,,1,0.12,0.12,0,0,0,4,1.0,0.960,2022-10-28
2710542,92410320,"Soft drink, cola, diet",7102,Diet soft drinks,,2,0.11,0.29,0.03,0,0,8,1.9,0.935,2022-10-28
2710561,92411510,"Soft drink, cola, fruit or vanilla flavored",7202,Soft drinks,,42,0,10.36,0.25,0,9.94,3,43.7,1.040,2022-10-28
2710563,92411610,"Soft drink, cola, fruit or vanilla flavored, diet",7102,Diet soft drinks,,2,0.11,0.29,0.03,0,0,8,1.9,0.935,2022-10-28
2710549,92410410,"Soft drink, cream soda",7202,Soft drinks,,51,0,13.3,0,0,13.3,12,53.2,1.043,2022-10-28
2710550,92410420,"Soft drink, cream soda, diet",7102,Diet soft drinks,,0,0.1,0,0,0,0,6,0.4,,2022-10-28
2710553,92410550,"Soft drink, fruit flavored, caffeine containing",7202,Soft drinks,,49,0,12.83,0,0,12.9,18,51.3,1.047,2022-10-28
2710554,92410560,"Soft drink, fruit flavored, caffeine containing, diet",7102,Diet soft drinks,,0,0.1,0,0,0,0,6,0.4,,2022-10-28
2710551,92410510,"Soft drink, fruit flavored, caffeine free",7202,Soft drinks,,40,0.05,10.14,0.02,0,8.98,9,40.9,1.024,2022-10-28
2710552,92410520,"Soft drink, fruit flavored, diet, caffeine free",7102,Diet soft drinks,,0,0.1,0,0,0,0,6,0.4,,2022-10-28
2710555,92410610,"Soft drink, ginger ale",7202,Soft drinks,,34,0,8.76,0,0,8.9,7,35.0,1.031,2022-10-28
2710556,92410620,"Soft drink, ginger ale, diet",7102,Diet soft drinks,,0,0.1,0,0,0,0,6,0.4,,2022-10-28
2710536,92400000,"Soft drink, NFS",7202,Soft drinks,,42,0,10.36,0.25,0,9.94,3,43.7,1.040,2022-10-28
2710537,92400100,"Soft drink, NFS, diet",7102,Diet soft drinks,,2,0.11,0.29,0.03,0,0,8,1.9,0.935,2022-10-28
2710545,92410360,"Soft drink, pepper type",7202,Soft drinks,,42,0,10.36,0.25,0,9.94,3,43.7,1.040,2022-10-28
2710547,92410390,"Soft drink, pepper type, decaffeinated",7202,Soft drinks,,41,0,10.58,0,0,10.58,4,42.3,1.032,2022-10-28
2710548,92410400,"Soft drink, pepper type, decaffeinated, diet",7102,Diet soft drinks,,1,0.12,0.12,0,0,0,4,1.0,0.960,2022-10-28
2710546,92410370,"Soft drink, pepper type, diet",7102,Diet soft drinks,,2,0.11,0.29,0.03,0,0,8,1.9,0.935,2022-10-28
2710557,92410710,"Soft drink, root beer",7202,Soft drinks,,41,0,10.6,0,0,10.6,13,42.4,1.034,2022-10-28
2710558,92410720,"Soft drink, root beer, diet",7102,Diet soft drinks,,0,0.1,0,0,0,0,6,0.4,,2022-10-28
2705667,13130700,"Soft serve, blended with candy or cookies, from fast food",5802,Ice cream and frozen dairy desserts,,176,4,26.18,6.06,0.2,22.78,64,175.3,0.996,2022-10-28
2708035,53420410,Sopaipilla with syrup or honey,5506,"Doughnuts, sweet rolls, pastries",,361,4.38,51.7,16.25,1.1,20.88,670,370.6,1.027,2022-10-28
2708034,53420400,"Sopaipilla, without syrup or honey",5506,"Doughnuts, sweet rolls, pastries",,367,5.79,41.46,20.18,1.4,0.14,898,370.6,1.010,2022-10-28
2709314,63430150,Sorbet,5806,"Gelatins, ices, sorbets",,110,0.79,27.12,0.05,0.5,25.78,13,112.1,1.019,2022-10-28
2709147,58401010,"Soup, barley",3804,"Soups, broth-based",,58,3.34,6.66,2.07,1.1,0.8,247,58.6,1.011,2022-10-28
2707453,41601010,"Soup, bean",3804,"Soups, broth-based",,67,3.76,11.62,0.76,4,1.14,244,68.4,1.020,2022-10-28
2707454,41601030,"Soup, bean, canned",3804,"Soups, broth-based",,47,2.44,8.1,0.68,2.7,1.09,264,48.3,1.027,2022-10-28
2707456,41601160,"Soup, bean, canned, reduced sodium",3804,"Soups, broth-based",,47,2.45,8.12,0.68,2.7,1.09,187,48.4,1.030,2022-10-28
2707457,41601180,"Soup, bean, with meat",3804,"Soups, broth-based",,84,5.88,10,2.35,3.5,0.92,248,84.7,1.008,2022-10-28
2710115,75652010,"Soup, beef",3804,"Soups, broth-based",,47,3.28,4.04,2.05,0.8,1.1,249,47.7,1.016,2022-10-28
2707127,28315050,"Soup, beef, canned",3804,"Soups, broth-based",,37,1.94,4.86,1.17,0.9,1.23,266,37.7,1.020,2022-10-28
2707140,28355250,"Soup, bisque",3806,"Soups, cream-based",,75,2.28,5.9,4.81,0.9,1.9,239,76.0,1.013,2022-10-28
2710105,75601100,"Soup, borscht",3804,"Soups, broth-based",,20,0.52,3.9,0.37,0.8,2.24,245,21.0,1.050,2022-10-28
2706717,27350110,"Soup, bouillabaisse",3006,Seafood mixed dishes,,67,8.25,1.59,3.05,0.3,0.71,225,66.8,0.997,2022-10-28
2709659,72302100,"Soup, broccoli cheese",3806,"Soups, cream-based",,82,4.26,6.08,4.54,1.3,1.03,329,82.2,1.003,2022-10-28
2707132,28340120,"Soup, broth",3804,"Soups, broth-based",,6,0.89,0.24,0.22,0,0.22,372,6.5,1.083,2022-10-28
2707134,28340660,"Soup, chicken",3804,"Soups, broth-based",,40,3.44,4.04,1.14,0.8,1.1,249,40.2,1.004,2022-10-28
2709149,58403040,"Soup, chicken noodle",3804,"Soups, broth-based",,53,3.84,6.21,1.4,0.7,0.81,248,52.8,0.996,2022-10-28
2709148,58403010,"Soup, chicken noodle, canned",3804,"Soups, broth-based",,42,2.38,6.02,0.98,0.8,1.2,267,42.4,1.010,2022-10-28
2707133,28340600,"Soup, chicken, canned",3804,"Soups, broth-based",,33,2.02,4.86,0.72,0.9,1.23,266,34.0,1.030,2022-10-28
2709150,58403060,"Soup, chicken, canned, reduced sodium",3804,"Soups, broth-based",,34,2.02,4.87,0.72,0.9,1.23,190,34.0,1.001,2022-10-28
2707137,28345110,"Soup, cream of chicken",3806,"Soups, cream-based",,91,4,6.79,5.42,0.9,1.46,251,91.9,1.010,2022-10-28
2710107,75607060,"Soup, cream of mushroom",3806,"Soups, cream-based",,74,2.1,5.7,4.76,1.2,1.74,242,74.0,1.001,2022-10-28
2709758,74601010,"Soup, cream of tomato",3806,"Soups, cream-based",,70,1.21,6.39,4.68,1,2.37,246,72.5,1.036,2022-10-28
2710109,75611010,"Soup, cream of vegetable",3806,"Soups, cream-based",,78,1.41,7.83,4.72,1.1,1.69,245,79.4,1.018,2022-10-28
2707282,32300100,"Soup, egg drop",3808,Ramen and Asian broth-based soups,,27,1.16,4.29,0.61,0.4,0.09,370,27.3,1.011,2022-10-28
2707143,28355480,"Soup, fish or shrimp",3804,"Soups, broth-based",,30,2.58,4.04,0.47,0.8,1.1,253,30.7,1.024,2022-10-28
2710108,75608100,"Soup, French onion",3806,"Soups, cream-based",,108,5.45,11.84,4.47,1.1,2.49,378,109.4,1.013,2022-10-28
2709311,63415100,"Soup, fruit",3804,"Soups, broth-based",,30,0.54,7.04,0.12,0.8,5.83,8,31.4,1.047,2022-10-28
2710106,75604600,"Soup, gazpacho",3804,"Soups, broth-based",,26,0.81,4.49,0.63,1,2.81,208,26.9,1.033,2022-10-28
2707136,28340750,"Soup, hot and sour",3808,Ramen and Asian broth-based soups,,39,2.58,4.35,1.21,0.5,0.42,376,38.6,0.990,2022-10-28
2707130,28315160,"Soup, Italian wedding",3804,"Soups, broth-based",,66,3.57,7.38,2.4,0.9,0.69,239,65.4,0.991,2022-10-28
2707462,41603010,"Soup, lentil",3804,"Soups, broth-based",,60,3.82,10.2,0.69,3.7,1.72,244,62.3,1.038,2022-10-28
2707460,41603000,"Soup, lentil, canned",3804,"Soups, broth-based",,43,2.48,7.22,0.64,2.5,1.46,264,44.6,1.036,2022-10-28
2707461,41603005,"Soup, lentil, canned, reduced sodium",3804,"Soups, broth-based",,43,2.49,7.23,0.64,2.5,1.46,188,44.6,1.038,2022-10-28
2707463,41603020,"Soup, lentil, with meat",3804,"Soups, broth-based",,78,5.94,8.76,2.3,3.2,1.43,249,79.5,1.019,2022-10-28
2707138,28350220,"Soup, Manhattan clam chowder",3804,"Soups, broth-based",,35,2.48,5.26,0.51,0.8,1.22,249,35.5,1.016,2022-10-28
2709151,58404500,"Soup, Matzo ball",3804,"Soups, broth-based",,73,3.09,10.68,1.96,0.9,1.07,264,72.7,0.996,2022-10-28
2707123,28310230,"Soup, meatball",3804,"Soups, broth-based",,52,2.65,5.53,2.17,0.9,1.45,285,52.2,1.005,2022-10-28
2710114,75651000,"Soup, minestrone",3804,"Soups, broth-based",,40,1.71,7.3,0.5,1.5,1.04,241,40.5,1.014,2022-10-28
2707455,41601070,"Soup, miso or tofu",3808,Ramen and Asian broth-based soups,,24,2.21,2.3,0.85,0.6,0.77,467,25.7,1.070,2022-10-28
2707464,41603030,"Soup, mulligatawany",3804,"Soups, broth-based",,48,1.68,7,1.67,1.8,2.27,259,49.8,1.036,2022-10-28
2707139,28355110,"Soup, New England clam chowder",3806,"Soups, cream-based",,93,3.12,9.25,4.8,1,0.95,247,92.7,0.997,2022-10-28
2709144,58400000,"Soup, NFS",3804,"Soups, broth-based",,49,3.51,6.09,1.3,1.8,1.31,247,50.1,1.022,2022-10-28
2709145,58400100,"Soup, noodle, NFS",3804,"Soups, broth-based",,90,5.48,10.08,2.99,0.8,0.62,290,89.2,0.991,2022-10-28
2707547,42204060,"Soup, peanut",3806,"Soups, cream-based",,88,3.24,8.36,5.29,1.7,2.61,246,94.0,1.068,2022-10-28
2707126,28311010,"Soup, pepperpot",3806,"Soups, cream-based",,91,3.06,6.79,5.75,0.9,1.46,251,91.2,1.002,2022-10-28
2707125,28310335,"Soup, pho, no meat",3808,Ramen and Asian broth-based soups,,37,1.42,5.9,0.93,0.5,0.64,357,37.7,1.018,2022-10-28
2707124,28310330,"Soup, pho, with meat",3808,Ramen and Asian broth-based soups,,77,5.81,5.6,3.33,0.4,0.46,365,75.6,0.982,2022-10-28
2707131,28320160,"Soup, pork or ham",3804,"Soups, broth-based",,48,3.14,4.04,2.17,0.8,1.1,247,48.2,1.005,2022-10-28
2709556,71801000,"Soup, potato",3806,"Soups, cream-based",,90,1.51,10.53,4.71,1.2,1.01,240,90.5,1.006,2022-10-28
2709557,71801005,"Soup, potato with meat",3806,"Soups, cream-based",,109,3.78,8.81,6.43,1,0.95,246,108.2,0.993,2022-10-28
2707129,28315150,"Soup, pozole",3804,"Soups, broth-based",,43,3.38,4.59,1.23,0.9,0.98,248,43.0,0.999,2022-10-28
2709718,73502000,"Soup, pumpkin",3806,"Soups, cream-based",,72,1.1,6.86,4.7,1.5,2.07,241,74.1,1.030,2022-10-28
2709152,58407030,"Soup, ramen noodles, water added",3808,Ramen and Asian broth-based soups,,66,1.53,9.04,2.64,0.4,0.3,282,66.0,1.001,2022-10-28
2709146,58400200,"Soup, rice",3804,"Soups, broth-based",,51,3.54,6.78,1.15,0.5,0.76,247,51.6,1.012,2022-10-28
2710110,75647000,"Soup, seaweed",3808,Ramen and Asian broth-based soups,,37,3.73,1.52,1.87,0.2,0.47,324,37.8,1.022,2022-10-28
2709161,58421020,"Soup, sopa de fideo aguada",3804,"Soups, broth-based",,95,2.54,13.73,3.29,1.1,1.16,267,94.7,0.997,2022-10-28
2707135,28340670,"Soup, sopa or caldo de pollo",3804,"Soups, broth-based",,55,6.23,4.04,1.58,0.8,1.1,295,55.3,1.005,2022-10-28
2707128,28315140,"Soup, sopa or caldo de res",3804,"Soups, broth-based",,71,5.91,4.04,3.4,0.8,1.1,294,70.4,0.992,2022-10-28
2707459,41602050,"Soup, split pea",3804,"Soups, broth-based",,61,3.55,10.59,0.7,3.8,2.16,244,62.9,1.030,2022-10-28
2707458,41602030,"Soup, split pea, with meat",3804,"Soups, broth-based",,80,5.57,9.1,2.42,3.3,1.81,248,80.5,1.006,2022-10-28
2709757,74601000,"Soup, tomato",3804,"Soups, broth-based",,19,0.65,3.64,0.41,0.9,2.01,244,20.9,1.097,2022-10-28
2709759,74602010,"Soup, tomato, canned",3804,"Soups, broth-based",,34,0.63,7.65,0.33,0.6,4.16,263,36.1,1.061,2022-10-28
2709760,74602200,"Soup, tomato, canned / carton, reduced sodium",3804,"Soups, broth-based",,35,0.64,7.67,0.33,0.6,4.17,191,36.2,1.035,2022-10-28
2709162,58421080,"Soup, tortilla",3804,"Soups, broth-based",,102,4.22,12.56,4.17,1.3,0.87,257,104.7,1.026,2022-10-28
2710113,75649110,"Soup, vegetable",3804,"Soups, broth-based",,27,0.84,5.08,0.45,1,1.33,243,27.7,1.027,2022-10-28
2710111,75649010,"Soup, vegetable, canned",3804,"Soups, broth-based",,38,1.12,7.62,0.4,1.2,0.95,260,38.6,1.015,2022-10-28
2710112,75649040,"Soup, vegetable, canned, reduced sodium",3804,"Soups, broth-based",,38,1.12,7.63,0.4,1.2,0.95,183,38.6,1.016,2022-10-28
2710116,75656060,"Soup, vegetable, with meat",3804,"Soups, broth-based",,44,3.36,4.04,1.6,0.8,1.1,249,44.0,1.000,2022-10-28
2709160,58408010,"Soup, wonton",3808,Ramen and Asian broth-based soups,,33,2.39,2.95,1.31,0.3,0.74,370,33.1,1.005,2022-10-28
2708975,58155510,"Soupy rice mixture with chicken and potatoes, Puerto Rican style",3804,"Soups, broth-based",,112,6.34,12.07,4.26,0.9,0.59,290,112.0,1.000,2022-10-28
2708974,58155410,"Soupy rice with chicken, Puerto Rican style",3804,"Soups, broth-based",,151,12.07,16.47,4.04,1.4,1.17,754,150.5,0.997,2022-10-28
2705616,12310370,"Sour cream, fat free",8006,"Cream cheese, sour cream, whipped cream",,74,3.1,15.6,0,0,0.39,141,74.8,1.011,2022-10-28
2705617,12320100,"Sour cream, imitation",8006,"Cream cheese, sour cream, whipped cream",,208,2.4,6.63,19.52,0,6.63,102,211.8,1.018,2022-10-28
2705615,12310350,"Sour cream, light",8006,"Cream cheese, sour cream, whipped cream",,136,3.5,7.1,10.6,0,0.22,83,137.8,1.013,2022-10-28
2705614,12310100,"Sour cream, regular",8006,"Cream cheese, sour cream, whipped cream",,196,3.07,5.56,17.99,0,3.41,50,196.4,1.002,2022-10-28
2709350,64221010,"Soursop, nectar",7204,Fruit drinks,,59,0.11,14.93,0.17,0.1,13.07,8,61.7,1.046,2022-10-28
2710246,89901040,"Soy based sauce, for use with vegetables",9999,Not included in a food category,,89,1.65,20.07,0.15,0.2,10.06,1101,88.2,0.991,2022-10-28
2707434,41410015,Soy chips,5004,"Tortilla, corn, other chips",,385,26.5,53.15,7.35,3.5,1.8,842,384.8,0.999,2022-10-28
2705406,11321000,"Soy milk, chocolate",1902,Plant-based milk,,64,3.35,8.32,2.03,0.1,7.49,32,65.0,1.015,2022-10-28
2705404,11320000,"Soy milk, sweetened",1902,Plant-based milk,,53,3.41,5.22,2.05,0,4.53,33,53.0,0.999,2022-10-28
2705405,11320100,"Soy milk, unsweetened",1902,Plant-based milk,,38,3.55,1.29,2.12,0,0.56,34,38.4,1.012,2022-10-28
2707545,42203200,Soy nut butter,2806,Soy and meat-alternative products,,613,23.02,23,50.01,10.6,7.47,290,634.2,1.035,2022-10-28
2707433,41410010,Soy nuts,2802,"Beans, peas, legumes",,469,38.55,30.22,25.4,17.7,4.2,163,503.7,1.074,2022-10-28
2707442,41420300,Soy sauce,8404,Soy-based condiments,,53,8.14,4.93,0.57,0.8,0.4,5493,57.4,1.083,2022-10-28
2707443,41420350,"Soy sauce, reduced sodium",8404,Soy-based condiments,,57,9.05,5.59,0.3,0.7,0.5,3598,61.3,1.075,2022-10-28
2707435,41420010,Soybean curd,2806,Soy and meat-alternative products,,61,7.17,1.18,3.69,0.2,0.7,8,66.6,1.092,2022-10-28
2707437,41420050,Soybean curd cheese,2806,Soy and meat-alternative products,,151,12.5,6.9,8.1,0,1.6,20,150.5,0.997,2022-10-28
2707449,41421020,"Soybean curd, breaded, fried",2806,Soy and meat-alternative products,fried,150,8.39,8.71,9.62,0.7,1.29,91,155.0,1.033,2022-10-28
2707448,41421010,"Soybean curd, deep fried",2806,Soy and meat-alternative products,fried,270,18.82,8.86,20.18,3.9,2.72,16,292.3,1.083,2022-10-28
2710191,82108000,Soybean oil,8012,Salad dressings and vegetable oils,,900,0,0,100,0,0,0,900.0,1.000,2022-10-28
2707388,41107010,"Soybeans, cooked",2802,"Beans, peas, legumes",,218,16.92,7.77,14.84,5.6,2.79,217,232.3,1.066,2022-10-28
2709141,58304010,"Spaghetti and meatballs dinner, NFS, frozen meal",3204,"Pasta mixed dishes, excludes macaroni and cheese",,113,5.58,15.06,3.39,1.5,2.88,295,113.1,1.001,2022-10-28
2709745,74404010,Spaghetti sauce,8410,"Pasta sauces, tomato-based",,51,1.41,8.05,1.48,1.8,5.5,419,51.2,1.003,2022-10-28
2709746,74404020,Spaghetti sauce with added vegetables,8410,"Pasta sauces, tomato-based",,46,1.52,7.45,1.2,1.7,4.96,321,46.7,1.015,2022-10-28
2706470,27162040,Spaghetti sauce with meat,8410,"Pasta sauces, tomato-based",,90,5.94,6.54,4.36,1.5,4.47,412,89.2,0.991,2022-10-28
2706471,27162060,Spaghetti sauce with meat and added vegetables,8410,"Pasta sauces, tomato-based",,86,6.03,6.05,4.13,1.4,4.03,333,85.5,0.994,2022-10-28
2706422,27141030,Spaghetti sauce with poultry,8410,"Pasta sauces, tomato-based",,75,6.29,6.54,2.62,1.5,4.47,410,74.9,0.999,2022-10-28
2706423,27141035,Spaghetti sauce with poultry and added vegetables,8410,"Pasta sauces, tomato-based",,71,6.39,6.05,2.39,1.4,4.03,331,71.3,1.004,2022-10-28
2706453,27150151,Spaghetti sauce with seafood,8410,"Pasta sauces, tomato-based",,64,5.33,7.09,1.48,1.5,4.47,432,63.0,0.984,2022-10-28
2706454,27150155,Spaghetti sauce with seafood and added vegetables,8410,"Pasta sauces, tomato-based",,60,5.43,6.6,1.25,1.4,4.03,353,59.4,0.989,2022-10-28
2709748,74404060,"Spaghetti sauce, fat free",8410,"Pasta sauces, tomato-based",,24,1.2,5.31,0.3,1.5,3.56,474,28.7,1.198,2022-10-28
2709747,74404050,"Spaghetti sauce, reduced sodium",8410,"Pasta sauces, tomato-based",,51,1.41,8.06,1.48,1.8,5.5,30,51.2,1.004,2022-10-28
2710001,75233220,"Spaghetti squash, cooked",6406,Other red and orange vegetables,,49,0.65,6.26,2.8,1.4,2.45,138,52.8,1.078,2022-10-28
2709142,58304060,"Spaghetti with meat sauce, diet frozen meal",3204,"Pasta mixed dishes, excludes macaroni and cheese",,113,5.58,15.06,3.39,1.5,2.88,295,113.1,1.001,2022-10-28
2706211,25230530,Spam,2602,Cold cuts and cured meats,,315,13.4,4.6,26.6,0,0,1411,311.4,0.989,2022-10-28
2707055,27560920,Spam sandwich,3740,Deli and cured meat sandwiches,,266,10.03,27.64,12.83,1.1,5.13,913,266.1,1.001,2022-10-28
2706212,25230550,"Spam, reduced sodium",2602,Cold cuts and cured meats,,293,12.5,3.4,25.1,0,0,1036,289.5,0.988,2022-10-28
2708729,58124250,Spanakopita,3208,Turnovers and other grain-based items,,212,8.27,10.35,15.15,1,0.64,392,210.8,0.994,2022-10-28
2709088,58163450,Spanish rice with ground beef,3202,Rice mixed dishes,,163,9.68,14.79,6.91,0.8,1.17,346,160.1,0.982,2022-10-28
2709085,58163410,"Spanish rice, fat added",3202,Rice mixed dishes,,115,2.87,19.65,2.6,1.1,1.55,310,113.5,0.987,2022-10-28
2709084,58163405,"Spanish rice, from restaurant",3202,Rice mixed dishes,,185,3.28,31.16,5.29,1.2,1.3,528,185.4,1.002,2022-10-28
2709086,58163420,"Spanish rice, no added fat",3202,Rice mixed dishes,,101,2.91,19.91,1.01,1.1,1.57,314,100.4,0.994,2022-10-28
2709087,58163430,"Spanish rice, NS as to fat",3202,Rice mixed dishes,,115,2.87,19.64,2.6,1.1,1.55,310,113.4,0.986,2022-10-28
2705783,14620115,Spinach and artichoke dip,8412,"Dips, gravies, other sauces",,329,4.21,5.07,32.76,1.2,1.52,620,332.0,1.009,2022-10-28
2709630,72125260,Spinach and cheese casserole,3104,Vegetable dishes,,130,7.05,9.86,7.59,2.8,1.01,311,135.9,1.046,2022-10-28
2705626,12350245,"Spinach dip, light",8412,"Dips, gravies, other sauces",,165,2.2,11.42,12.41,0.3,6.52,488,166.2,1.007,2022-10-28
2705625,12350240,"Spinach dip, regular",8412,"Dips, gravies, other sauces",,345,2.35,3.44,35.83,0.3,2.3,570,345.6,1.002,2022-10-28
2705447,11440050,"Spinach dip, yogurt based",8412,"Dips, gravies, other sauces",,159,7.02,3.59,12.96,0.3,3.04,514,159.1,1.001,2022-10-28
2708732,58125120,"Spinach quiche, meatless",3208,Turnovers and other grain-based items,,299,10.29,11.68,23.51,1,1.88,317,299.5,1.002,2022-10-28
2709831,75147000,"Spinach salad, no dressing",3104,Vegetable dishes,,84,7.02,2.09,5.07,1.2,0.54,220,82.1,0.977,2022-10-28
